id,revol_bal,revol_util,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
734821,7074,62.20%,7042.78279,6500,542.78,2012-04-01,4936.84,2012-03-01
734825,1763,80.10%,36127.42101,29325,6802.42,2012-11-01,23711.42,2015-08-01
734850,25723,71.20%,41531.81283,30000,11531.81,2014-06-01,11050.24,2014-05-01
734862,8948,49.70%,17180.18999,12000,5180.19,2015-12-01,493.64,2016-04-01
734863,45647,60.20%,6732.37,1980.16,2183.4,2012-03-01,458.23,2012-07-01
734899,5190,59.70%,18991.66922,12800,6191.67,2016-05-01,315.8,2016-05-01
734906,1581,79%,2904.035099,2500,404.04,2014-05-01,87.03,2014-06-01
734908,3197,74.30%,1148.55,392.17,453.93,2011-10-01,170.31,2016-05-01
734947,34124,68.80%,6038.96,3136.31,2887.24,2013-06-01,311.39,2016-04-01
734957,692,5.30%,9494.59,5839.17,3655.42,2016-05-01,161.05,2016-05-01
735000,19263,83%,19606.69258,16000,3606.69,2013-01-01,12345.44,2016-05-01
735024,42997,40.80%,8265.656699,7500,765.66,2013-06-01,1114.58,2013-06-01
735036,8777,97.50%,20481.74124,19125,1356.74,2011-09-01,18914.72,2016-05-01
735043,5784,86.30%,11063.21,10800,263.21,2011-11-01,238.14,2013-02-01
735045,0,9.34%,8721.960377,7000,1721.96,2013-08-01,2347.32,2015-08-01
735061,11550,44.60%,4890.032502,4000,890.03,2013-05-01,2805.7,2013-05-01
735073,813,81.30%,1113.597272,1000,113.6,2013-12-01,185.32,2015-03-01
735081,35982,57.20%,19359.57105,17400,1959.57,2012-09-01,10899.29,2012-09-01
735124,2342,31.20%,28295.99747,26000,2296,2012-03-01,11513.83,2012-03-01
735134,7910,87.90%,6492.582371,5500,992.58,2014-05-01,206.23,2014-11-01
735136,16507,84.70%,17424.26841,15000,2424.27,2014-05-01,495.13,2014-11-01
735145,1238,28.80%,9078.7,9000,78.7,2011-06-01,9079.76,2016-02-01
735162,5265,46.60%,12740.59864,11050,1690.6,2013-07-01,3785.37,2016-01-01
735177,5110,50.10%,12207.83001,8500,3707.83,2016-05-01,203.1,2016-05-01
735201,7818,63%,8693.561325,7200,1493.56,2014-05-01,253.51,2015-02-01
735251,5795,44.20%,15739.0337,12000,3739.03,2014-04-01,6305.78,2016-01-01
735252,26672,42.90%,36231.91282,28000,8231.91,2014-04-01,6715.09,2014-04-01
735256,3771,30.40%,9929.57133,9000,929.57,2012-08-01,5874.27,2015-12-01
735263,7681,48.60%,12282.16036,12000,282.16,2011-07-01,12005.08,2015-09-01
735296,3345,55.70%,1191.36,931.82,198.58,2012-11-01,63.13,2013-04-01
735311,28862,26.20%,11815.87492,11000,815.87,2012-03-01,8629.31,2015-09-01
735317,2225,5.70%,10373.85991,10000,373.86,2011-12-01,8525.34,2011-12-01
735318,10995,78.50%,2729.398473,2500,229.4,2013-01-01,1260.44,2014-12-01
735322,18688,54.20%,15208.02618,14000,1208.03,2012-10-01,8244.82,2016-05-01
735338,1362,58.70%,9262.127957,8000,1262.13,2014-04-01,204.73,2014-04-01
735359,2598,42.60%,14068.66001,11000,3068.66,2015-08-01,2310.28,2015-09-01
735360,23151,65.60%,43044.02343,35000,8044.02,2013-07-01,12592.43,2016-04-01
735417,872,4.60%,11104.06919,10000,1104.07,2014-04-01,276.62,2014-04-01
735420,5666,21.60%,17195.82753,15000,2195.83,2013-09-01,4215.16,2013-09-01
735432,21702,71.60%,19756.7354,17000,2756.74,2013-11-01,3772.15,2013-10-01
735439,2725,23.50%,7660.37,5058.86,2601.51,2013-07-01,30.25,2016-05-01
735441,59797,64.90%,7953.805018,7000,953.81,2014-05-01,253.46,2016-05-01
735453,20866,32.50%,21405.33231,20000,1405.33,2012-02-01,16219.7,2015-12-01
735456,1451,22.30%,13479.60911,10000,3479.61,2013-08-01,6865.11,2013-08-01
735461,8318,36.80%,21838.63306,18500,3338.63,2014-05-01,676.21,2014-05-01
735466,29280,88.50%,11795.19396,10000,1747.57,2014-07-01,35.79,2014-07-01
735469,3656,49.40%,3502.514899,3000,502.51,2014-05-01,83.92,2016-04-01
735488,4855,5.60%,4073.151063,3800,273.15,2013-03-01,1672.39,2013-02-01
735508,8818,78.70%,13902.1014,12000,1902.1,2014-01-01,844.38,2016-03-01
735514,3178,30.30%,1278.613326,1200,78.61,2012-02-01,307.73,2012-02-01
735569,17258,64.60%,17203.83693,15000,2203.84,2013-05-01,6019.67,2016-05-01
735574,14434,66.80%,11224.70068,10000,1224.7,2014-05-01,353.33,2016-03-01
735592,5430,27.30%,12398.53093,10000,2398.53,2014-05-01,351.49,2014-05-01
735603,0,13.56%,18323.28015,16000,2323.28,2013-05-01,1698.23,2013-05-01
735617,4168,18.90%,10607.05265,10000,607.05,2012-04-01,6501.07,2014-09-01
735654,27000,80.40%,7988.55,3575.53,4413.02,2012-08-01,532.61,2016-05-01
735660,14493,92.90%,17332.83041,12825,4507.83,2013-08-01,5628.85,2015-12-01
735689,29272,96.10%,8040.67,4020.83,1203.01,2012-09-01,327.91,2012-12-01
735694,5166,97.30%,9515.299707,7600.08,1915.22,2014-06-01,294.2,2015-02-01
735772,31920,97.90%,2582.93,248.24,451.3,2011-12-01,100,2016-03-01
735780,520,1.10%,24840.38581,24000,840.39,2011-08-01,23722.52,2015-06-01
735782,8242,53.90%,14038.7209,12000,2038.72,2013-12-01,2319.91,2013-12-01
735796,7225,82.10%,7244.571704,6000,1244.57,2014-05-01,224.74,2015-12-01
735801,24120,69.90%,41828.87208,30000,11828.87,2014-03-01,16991.88,2016-04-01
735802,23872,66.40%,21596.29002,15850,5746.29,2015-07-01,2603.02,2016-05-01
735813,3422,20%,20112.09538,15150,4962.1,2014-11-01,6000.31,2014-11-01
735841,9891,52.10%,11793.7111,10975,818.71,2012-08-01,30.16,2016-04-01
735842,7978,72.50%,3385.05,2269.48,851.04,2012-07-01,223.42,2016-02-01
735873,239,3%,3021.5,3000,21.5,2011-06-01,3021.98,2011-06-01
735877,5313,28.90%,8220.232597,6700,1520.23,2014-05-01,238.9,2015-12-01
735880,0,0%,6308.820225,6000,308.82,2012-11-01,166.91,2014-05-01
735895,8664,41.70%,11525.29713,9600,1925.3,2014-01-01,5288.07,2016-05-01
735898,13506,32.20%,20983.02275,20000,983.02,2012-02-01,16025.27,2015-06-01
735981,17433,41.40%,46627.5999,35000,11627.6,2014-06-01,17212.58,2016-04-01
736037,28929,69.20%,32878.25717,25000,7878.26,2014-07-01,12197.41,2014-08-01
736040,13214,85.30%,4500.087844,3500,1000.09,2016-05-01,74.49,2016-04-01
736077,9586,48.90%,9571.453339,9000,571.45,2012-06-01,6243.71,2015-06-01
736120,6455,81.70%,3244.67,2355.41,690.31,2012-10-01,180.35,2013-03-01
736123,4684,36.90%,10565.88303,10000,565.88,2012-03-01,7768.84,2012-03-01
736144,2699,79.40%,2399.89,1576.56,669.2,2012-04-01,204.49,2012-09-01
736154,3080,16.40%,6570.185123,6000,570.19,2013-08-01,447.39,2013-08-01
736155,12126,34.50%,40330.85419,35000,5330.85,2012-08-01,47.09,2012-08-01
736163,3258,13.10%,10857.53439,10000,857.53,2014-05-01,318.74,2014-05-01
736169,6576,76.50%,3593.692581,3000,593.69,2013-10-01,785.82,2016-03-01
736171,11933,75.40%,30364.85561,27600,2764.86,2012-01-01,25708.09,2012-01-01
736174,16612,40.90%,10309.31593,8875,1434.32,2014-05-01,312.59,2016-05-01
736199,0,11.62%,3270.042559,2800,470.04,2014-05-01,93.43,2014-09-01
736236,18746,62.30%,16839.31079,15000,1839.31,2012-11-01,8571.73,2013-12-01
736254,22091,95.20%,14285.81704,12000,2285.82,2012-09-01,17.16,2016-05-01
736261,9896,66.10%,7328.918455,6000,1328.92,2014-06-01,215.21,2015-11-01
736270,3504,79.60%,1055.5,896.18,159.32,2011-10-01,212.29,2016-05-01
736278,91053,61.20%,4931.473411,4200,731.47,2014-05-01,147.08,2014-05-01
736294,1000,90.90%,1589.068188,1500,89.07,2012-10-01,153.07,2014-12-01
736324,3206,84.40%,6836.361341,5400,1436.36,2014-05-01,213.29,2016-05-01
736337,15887,28.60%,15297.77692,12000,3297.78,2016-05-01,254.54,2016-05-01
736351,42841,72.10%,22575.95956,20000,2575.96,2012-05-01,17492.28,2016-05-01
736364,17989,77.20%,27571.98688,23000,4571.99,2013-03-01,10942.05,2016-04-01
736365,2672,26.20%,6138.877125,4750,1388.88,2016-05-01,102.15,2016-05-01
736375,14911,43.40%,18791.19525,16000,2791.2,2014-05-01,545.16,2016-01-01
736380,3808,51.50%,12204.47329,10000,2204.47,2014-05-01,374.54,2014-05-01
736425,2766,63.40%,1200.96,503.55,575.66,2012-04-01,98.92,2012-09-01
736445,54430,48.10%,23217.4965,18500,4717.5,2014-08-01,8024.77,2014-08-01
736447,5964,20.90%,10088.49,7239.29,2849.2,2015-02-01,224.24,2016-05-01
736478,13232,30.80%,27107.33386,20000,7107.33,2016-05-01,451.13,2016-05-01
736521,3645,14.90%,29354.10226,24999.99,4354.11,2014-05-01,831.73,2016-05-01
736522,8859,39.50%,7038.63556,6400,638.64,2013-04-01,2681.64,2016-04-01
736525,16841,34.40%,16776.28013,15000,1776.28,2013-11-01,3239.35,2016-05-01
736534,3078,76.90%,4959.349021,3999.99,959.36,2014-05-01,140.79,2015-06-01
736535,6520,63.90%,6841.612675,5000,1841.61,2014-08-01,1808.25,2016-05-01
736538,18861,43%,4546.082564,4200,346.08,2013-06-01,1503.05,2013-06-01
736548,13336,93.30%,540.18,369.85,170.33,2011-08-01,180.42,2016-05-01
736551,14190,84.50%,3060.51,1336.84,1113.14,2012-02-01,273.41,2012-07-01
736589,4635,94.60%,2291.44,1615.72,609.76,2013-04-01,97.09,2013-09-01
736590,1431,46.20%,6773.919331,6000,773.92,2012-11-01,1745.8,2012-11-01
736616,5476,70.20%,5048.899869,4300,748.9,2014-05-01,150.13,2014-05-01
736622,10877,77.70%,3355.477828,3000,355.48,2013-11-01,657.53,2016-05-01
736677,4635,28%,16154.35,9415.47,4720.51,2013-09-01,264.04,2014-01-01
736683,1412,81.90%,6863.169076,6000,863.17,2012-07-01,4179.53,2015-01-01
736684,53,0.30%,3695.49801,3400,295.5,2013-01-01,1706.41,2013-02-01
736687,1755,56.60%,5839.387504,5000,839.39,2014-05-01,165.94,2016-05-01
736702,7294,41%,3449.16,1915.32,1533.84,2012-02-01,384.03,2016-05-01
736716,2993,22.80%,7395.982884,7000,395.98,2012-04-01,4427.89,2012-05-01
736726,26885,70.40%,26897.60357,22000,4897.6,2013-11-01,13003.63,2013-11-01
736753,142,5.30%,1376.356357,1200,176.36,2013-05-01,482.12,2015-12-01
736815,1711,65.80%,1339.592531,1200,139.59,2014-05-01,41.29,2016-05-01
736830,16793,77.70%,18514.31,9022.46,7267.18,2014-06-01,117.03,2014-09-01
736833,13426,51.60%,17613.17421,16700,913.17,2011-12-01,13907.86,2011-12-01
736846,30627,73.50%,13838.82001,9600,4238.82,2015-11-01,1559.78,2015-11-01
736849,1886,89.80%,4907.538477,4000,907.54,2014-05-01,142.86,2014-05-01
736860,421,2.20%,1593.153385,1500,93.15,2012-09-01,913.22,2016-05-01
736861,46200,91.90%,22376.88461,21000,1376.88,2012-01-01,17586.99,2016-04-01
736876,5235,16.70%,8686.027508,8000,686.03,2014-05-01,260.55,2014-05-01
736932,10489,9%,10917.67176,10000,917.67,2014-05-01,338.42,2016-05-01
736949,147559,36.30%,40875.83287,35000,5875.83,2014-05-01,1145.68,2014-05-01
736974,4147,8.50%,7400.142826,6000,1400.14,2014-05-01,222,2016-02-01
737005,2547,25%,12793.18234,12000,793.18,2012-12-01,606.33,2016-03-01
737054,472,78.70%,3503.608431,3000,503.61,2014-05-01,100.12,2014-05-01
737076,1537,53%,2767.997604,2500,268,2012-08-01,1634.05,2016-05-01
737078,9253,20.90%,3773.79,1336.49,1233.55,2011-09-01,644.14,2012-02-01
737079,11555,46.20%,17604.18586,12000,5604.19,2014-12-01,4850.35,2014-12-01
737089,9632,25.50%,7771.789912,7000,771.79,2014-05-01,220.35,2014-05-01
737101,8943,31.70%,19883.77321,16000,3883.77,2014-03-01,8390.59,2014-09-01
737124,3966,64%,1696.76,1205.71,412.29,2013-01-01,81.44,2013-06-01
737170,1240,7.90%,12422.34124,9000,3422.34,2016-05-01,206.39,2016-05-01
737185,6721,54%,1209.11,655.61,224.59,2012-02-01,98.38,2012-07-01
737195,8535,85.30%,3790.000806,3400,390,2012-02-01,3131.21,2013-05-01
737288,4889,68.90%,18381.16249,12000,6381.16,2016-05-01,305.92,2016-05-01
737329,15933,36.20%,7598.718914,7200,398.72,2012-04-01,5379.41,2016-04-01
737345,42435,94.70%,6456.99,1546.53,3405.51,2011-11-01,590.62,2016-05-01
737349,9676,64.50%,5051.11531,4500,551.12,2014-05-01,167.68,2016-05-01
737369,3534,10%,27719.36778,25000,2719.37,2012-03-01,22518.41,2016-01-01
737394,61297,93.90%,6987.116425,6000,987.12,2013-07-01,2088.04,2016-05-01
737395,713,39.60%,5279.802587,4500,779.8,2014-03-01,449.09,2014-03-01
737399,3907,79.70%,17930.19646,14400,3530.2,2013-10-01,10237.38,2013-09-01
737415,26825,97.50%,3377.846571,2800,577.85,2014-03-01,290.85,2016-05-01
737422,15784,50.90%,2325.18,1645.24,679.94,2012-04-01,212.07,2016-05-01
737434,6614,72.70%,2800.89,2127.28,673.61,2012-02-01,311.44,2016-05-01
737446,39898,83.50%,44446.83378,32000,12406.94,2014-06-01,704.17,2014-06-01
737454,138,0.80%,38573.14996,30000,8573.15,2016-05-01,642.64,2016-04-01
737455,8502,61.60%,7525.69806,7000,525.7,2012-04-01,2184.08,2016-05-01
737481,11860,63.10%,21423.36984,14000,7423.37,2016-05-01,284.7,2016-05-01
737482,4167,43.40%,2449.21,1342.24,941.46,2013-06-01,91.9,2013-11-01
737488,3360,12.10%,6655.428657,6000,655.43,2014-02-01,736.75,2014-02-01
737497,8330,92.60%,28053.35212,20000,8053.35,2014-04-01,10976.53,2016-05-01
737498,7071,48.40%,8137.383683,8000,137.38,2012-02-01,88.69,2015-05-01
737501,1701,28.30%,28240.60862,25000,3240.61,2012-08-01,15690.97,2016-05-01
737521,3610,41%,4307.55695,4000,307.56,2012-08-01,2573.74,2013-05-01
737528,21551,66.70%,15370.24333,12000,3370.24,2014-04-01,1593.01,2016-05-01
737534,1778,1.70%,8914.59865,7200,1714.6,2014-06-01,3374.31,2014-07-01
737540,5750,34.60%,1067.25,515.1,552.15,2011-08-01,356.15,2016-05-01
737546,1970,9.20%,3116.84665,3000,116.85,2012-02-01,2390.08,2016-02-01
737563,7986,51.20%,11543.31161,10000,1543.31,2013-10-01,2527.11,2013-10-01
737565,10189,13.70%,5602.811616,5500,102.81,2011-09-01,5106.78,2015-07-01
737574,671,95.90%,5446.075144,3500,1946.08,2016-05-01,90.05,2016-05-01
737579,2049,93.10%,2703.56,1845.31,677.69,2012-08-01,168.62,2013-02-01
737582,5614,38.70%,9155.82073,7900,1255.82,2013-11-01,265.25,2015-04-01
737595,9906,96.20%,5791.128539,4775,1016.13,2014-05-01,168.97,2016-05-01
737599,7804,55.70%,15659.50297,14500,1159.5,2012-01-01,12244.16,2014-08-01
737605,6657,16.30%,10700.47479,10000,700.47,2012-12-01,5262.58,2015-10-01
737632,27438,46.70%,11501.15001,9000,2501.15,2015-08-01,1871.26,2015-08-01
737675,6873,29.10%,5913.521923,4900,1013.52,2016-05-01,98.48,2016-05-01
737703,7720,13.30%,6514.520633,6000,514.52,2014-05-01,199.63,2014-05-01
737717,2251,9.30%,8608.777512,8000,593.78,2011-12-01,8070.17,2011-12-01
737718,16741,53.50%,3285.054008,3000,285.05,2014-06-01,92.69,2016-03-01
737746,1139,67%,6039.922212,5000,1039.92,2013-06-01,1940.32,2013-06-01
737767,7765,76.10%,15041.85001,10750,4291.85,2015-01-01,4014.16,2016-04-01
737771,15636,41.70%,6921.364897,6200,721.36,2014-05-01,211.83,2016-05-01
737777,2315,16.10%,5808.070197,5000,808.07,2014-05-01,175.47,2016-03-01
737782,0,0%,9129.974102,7800,1314.97,2013-05-01,5308.44,2013-05-01
737798,13662,88%,18891.59362,15000,3891.59,2014-05-01,553.22,2016-05-01
737800,17755,31.30%,23347.30274,18000,5347.3,2016-05-01,388.55,2016-05-01
737812,15377,59.60%,9799.054421,9000,799.05,2012-02-01,7375.66,2013-07-01
737834,27238,65%,19022.78891,17450,1572.79,2012-03-01,16484.56,2016-05-01
737848,738,8.20%,6939.300299,5750,1189.3,2016-05-01,115.36,2016-05-01
737866,935,30.20%,2244.940137,2000,244.94,2014-05-01,74.86,2014-09-01
737872,16728,24.10%,24442.76231,20000,4408.86,2014-04-01,1382.3,2014-07-01
737876,9521,61%,16394.93783,15000,1394.94,2012-05-01,11020.44,2014-11-01
737892,6362,79.50%,14038.65421,12000,2038.65,2013-12-01,2310.88,2013-12-01
737936,23895,94.80%,10212.44,2624.07,6484.26,2012-12-01,608,2016-04-01
737965,17882,95.10%,3837.695766,3400,437.7,2012-07-01,2350.08,2013-09-01
737995,14331,56.20%,25730.77095,21000,4730.77,2012-10-01,17304.14,2012-10-01
738003,6618,75.80%,14211.43,10000,4211.43,2015-12-01,1394.15,2015-12-01
738012,19308,32.50%,25182.42553,21999.99,3182.44,2013-08-01,6835.54,2013-08-01
738050,17308,86.40%,11776.59381,10000,1761.59,2014-06-01,36.28,2015-02-01
738066,10178,67.40%,1122.470068,1000,122.47,2014-05-01,38.16,2016-04-01
738106,1018,42.40%,4145.031591,3425,720.03,2013-10-01,902.13,2013-10-01
738110,15788,18.20%,4343.013754,4000,343.01,2014-05-01,130.88,2014-05-01
738121,5796,15.90%,5685.435796,4875,810.44,2013-10-01,1238.52,2014-09-01
738145,9348,29.40%,9076.85,7708.67,1116.73,2013-11-01,294.65,2014-04-01
738148,7274,45.50%,17899.98,14458.97,3441.01,2013-04-01,778.59,2016-05-01
738154,5411,20%,3340.787358,3000,340.79,2013-12-01,559.08,2014-01-01
738158,6060,85.90%,4247.73632,3500,747.74,2014-04-01,242.39,2016-05-01
738174,103323,21.10%,14489.01797,13000,1489.02,2014-01-01,2003.46,2016-05-01
738177,8414,76.50%,5363.467283,4000,1363.47,2014-03-01,2212.67,2014-03-01
738193,8942,15.10%,2171.506877,2000,171.51,2014-05-01,66.04,2016-03-01
738194,13159,18.30%,2947.748565,2700,247.75,2014-05-01,97.2,2014-05-01
738203,28959,43.60%,26439.56,19040.08,7399.48,2016-05-01,448.6,2016-05-01
738205,9448,55.30%,4198.22,1790.14,1946.06,2012-05-01,186.4,2012-09-01
738208,4132,72.50%,15019.85527,12999.99,2019.87,2014-05-01,430.13,2014-05-01
738212,2772,35.50%,14309.07001,10200,4094.07,2016-05-01,237.91,2016-05-01
738241,5081,18.40%,11079.22466,9000,2079.22,2014-03-01,4710.88,2014-03-01
738247,166,3.70%,8834.292036,8000,834.29,2013-06-01,2891.95,2016-05-01
738248,19922,38.90%,2171.506877,2000,171.51,2014-05-01,66.95,2014-05-01
738261,17504,51.50%,31194.42497,24000,7194.42,2014-07-01,11176.46,2014-07-01
738276,10961,37.80%,3823.51928,3000,823.52,2016-05-01,63.44,2016-05-01
738285,9269,94.60%,19338.28243,14000,5338.28,2013-09-01,9463.12,2016-05-01
738294,14977,87.60%,14835.70417,12500,2335.7,2013-05-01,5151.12,2016-05-01
738309,8955,54.30%,10047.19389,9000,1047.19,2014-05-01,291.64,2016-05-01
738322,12363,58.30%,8037.719365,7200,837.72,2014-05-01,233.17,2016-02-01
738326,15192,63.90%,4490.666337,4000,490.67,2014-05-01,147.38,2014-05-01
738328,16512,20.70%,20676.91,16000,4676.91,2016-05-01,344.33,2016-05-01
738342,2468,98.70%,2433.51,1722.93,638.09,2013-02-01,151.7,2013-06-01
738345,74359,64.80%,13350.08757,12000,1350.09,2013-11-01,2567.06,2016-05-01
738349,2921,42.30%,2576.684385,2350,226.68,2012-02-01,1935.5,2014-06-01
738358,14211,26%,11553.72353,9999.99,1553.74,2014-05-01,332.39,2015-03-01
738389,5743,56.30%,7814.481311,7000,814.48,2014-05-01,242.51,2014-05-01
738407,18304,27.80%,2688.818648,2475,213.82,2014-01-01,76.08,2016-05-01
738420,12,0.20%,7701.15,5989.74,1711.41,2016-05-01,128.58,2016-05-01
738457,3282,5.10%,7771.789913,7000,771.79,2014-05-01,220.65,2014-05-01
738488,21191,83.80%,32401.25,25000,7401.25,2016-02-01,2142.77,2016-05-01
738492,0,0%,9075.32,9000,75.32,2011-06-01,9076.27,2011-05-01
738507,0,0%,12538.12265,11000,1538.12,2012-09-01,349.71,2012-09-01
738527,11170,78.10%,14748.85787,13800,948.86,2012-06-01,9600.03,2012-12-01
738585,0,0%,33365.22716,28000,5365.23,2013-08-01,17788.91,2013-09-01
738601,3414,49.40%,6251.568627,5600,651.57,2014-05-01,184.3,2016-05-01
738606,7273,94.50%,6770.27338,6000,770.27,2012-06-01,4320.82,2012-06-01
738661,0,0%,7542.347293,7000,542.35,2013-02-01,3285.62,2013-02-01
738668,7762,99.50%,5887.398894,5200,687.4,2012-02-01,4823.3,2016-02-01
738672,18621,82%,18935.4618,15000,3935.46,2013-05-01,10704.9,2013-05-01
738678,38708,85.10%,13762.22079,12000,1742.65,2013-03-01,5529.61,2013-03-01
738685,34300,56.70%,2211.12,1480.82,730.3,2012-01-01,276.98,2016-05-01
738712,1556,6.70%,35282.77,35000,282.77,2011-06-01,35283.09,2011-05-01
738713,5914,35.20%,22445.502,18000,4445.5,2013-04-01,13055.38,2016-02-01
738729,8592,38.70%,7382.485529,6000,1382.49,2014-09-01,2465.46,2014-10-01
738730,1156,33%,15236.66618,12000,3236.67,2016-04-01,203.37,2016-04-01
738741,2200,22.90%,12864.50455,11000,1846.66,2014-05-01,363.1,2014-05-01
738744,9231,71%,12746.31077,8875,3871.31,2016-05-01,211.76,2016-05-01
738749,4709,23.10%,12270.30311,11725,545.3,2011-08-01,11668.63,2011-08-01
738769,4665,45.70%,1653.182506,1500,153.18,2012-06-01,397.63,2015-04-01
738778,14521,52.80%,1389.99,555.83,834.16,2011-08-01,464.21,2016-05-01
738782,21047,55.70%,11861.57998,10675,1186.58,2013-08-01,3236.33,2014-09-01
738805,11013,54.80%,12777.80069,11000,1777.8,2014-05-01,374.81,2016-04-01
738817,13544,68.40%,4310.3,810.06,847.59,2011-10-01,332.4,2016-04-01
738821,16604,45.90%,20472.21,16000,4472.21,2015-03-01,4911.66,2016-03-01
738822,2214,88.60%,7474.408784,6400,1074.41,2014-05-01,212.66,2014-05-01
738825,23917,35.30%,17302.3715,16000,1302.37,2012-02-01,13052.36,2012-02-01
738871,4414,65.90%,8439.69,6108.78,2049.96,2013-11-01,281.82,2014-04-01
738877,3134,5.80%,1078.426113,1000,78.43,2013-07-01,327.12,2013-07-01
738882,45439,82.30%,24657.4296,21000,3657.43,2014-05-01,696.45,2016-05-01
738935,6831,91.10%,8491.684008,8000,491.68,2012-02-01,391.65,2012-02-01
738945,239,2.60%,8076.213238,7500,576.21,2013-03-01,3321.01,2016-05-01
738954,3053,14.50%,5598.284713,5000,598.28,2014-05-01,174.99,2014-05-01
738971,5042,40%,36044.66723,28000.01,8044.66,2014-12-01,9876.67,2015-01-01
739006,4268,73.60%,8040.59,6297.2,1445.5,2013-02-01,369.08,2013-07-01
739010,5777,48.50%,20939.13682,14000,6939.14,2016-05-01,348.13,2016-05-01
739023,7743,73.70%,5540.391684,4750,790.39,2013-09-01,453.8,2014-02-01
739030,2267,6.70%,10467.59578,9600,867.6,2014-01-01,1461.63,2016-05-01
739063,2906,18.20%,4090.535202,3600,490.54,2014-05-01,132.73,2016-05-01
739077,7796,54.90%,11955.39921,10000,1955.4,2014-06-01,334,2016-05-01
739084,23699,40.40%,13388.17172,12000,1388.17,2013-11-01,2602.99,2015-04-01
739106,9171,53.90%,27340.47,20000,7340.47,2016-05-01,455.35,2016-05-01
739124,12446,17.50%,21599.34243,20000,1599.34,2012-01-01,16887.9,2012-01-01
739129,18576,24.30%,7665.159322,7000,665.16,2014-05-01,215.6,2016-05-01
739148,28032,61.20%,15264.12606,13000,2264.13,2014-05-01,433.2,2014-06-01
739162,5675,97.80%,5105.470168,4325,780.47,2014-05-01,154.37,2016-05-01
739193,29367,18.30%,31485.95743,25000,6485.96,2014-05-01,913.68,2014-05-01
